,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
44,0001126956-15-000013,https://www.sec.gov/Archives/edgar/data/0000057183/000112695615000013/0001126956-15-000013.txt,https://www.sec.gov/Archives/edgar/data/0000057183/000112695615000013/lgcombined-20141231x10q.htm,,2014-12-31,0000057183,LACLEDE GAS CO  (CIK 0000057183),0000001224_2014-12-31_10-Q_0001126956-15-000013.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2014-12-31_10-Q_0001126956-15-000013.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001126956-15-000013:lgcombined-20141231x10q.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000003146', '0000057183'], 'period_ending': '2014-12-31', 'root_form': '10-Q', 'file_num': ['001-16681', '002-38960', '001-01822'], 'display_names': ['LACLEDE GROUP INC  (SR, SR-PA)  (CIK 0001126956)', 'ALABAMA GAS CORP  (CIK 0000003146)', 'LACLEDE GAS CO  (CIK 0000057183)'], 'xsl': None, 'sequence': '1', 'file_date': '2015-02-04', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001126956-15-000013', 'film_num': ['15573929', '15573930', '15573931'], 'biz_locations': ['St Louis, MO', 'Birmingham, AL', 'St Louis, MO'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'AL', 'MO'], 'items': []}, 'sort': [1423008000000]}",2015-02-04,True
45,0001126956-15-000032,https://www.sec.gov/Archives/edgar/data/0000003146/000112695615000032/0001126956-15-000032.txt,https://www.sec.gov/Archives/edgar/data/0000003146/000112695615000032/lgcombined-20150331x10q.htm,,2015-03-31,0000003146,ALABAMA GAS CORP  (CIK 0000003146),0000001224_2015-03-31_10-Q_0001126956-15-000032.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2015-03-31_10-Q_0001126956-15-000032.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001126956-15-000032:lgcombined-20150331x10q.htm', '_score': None, '_source': {'ciks': ['0000057183', '0001126956', '0000003146'], 'period_ending': '2015-03-31', 'root_form': '10-Q', 'file_num': ['001-01822', '001-16681', '002-38960'], 'display_names': ['LACLEDE GAS CO  (CIK 0000057183)', 'LACLEDE GROUP INC  (SR, SR-PA)  (CIK 0001126956)', 'ALABAMA GAS CORP  (CIK 0000003146)'], 'xsl': None, 'sequence': '1', 'file_date': '2015-05-06', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001126956-15-000032', 'film_num': ['15835504', '15835505', '15835506'], 'biz_locations': ['St Louis, MO', 'St Louis, MO', 'Birmingham, AL'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'MO', 'AL'], 'items': []}, 'sort': [1430870400000]}",2015-05-06,True
46,0001126956-15-000070,https://www.sec.gov/Archives/edgar/data/0000057183/000112695615000070/0001126956-15-000070.txt,https://www.sec.gov/Archives/edgar/data/0000057183/000112695615000070/lgcombined-20150630x10q.htm,,2015-06-30,0000057183,LACLEDE GAS CO  (CIK 0000057183),0000001224_2015-06-30_10-Q_0001126956-15-000070.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2015-06-30_10-Q_0001126956-15-000070.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001126956-15-000070:lgcombined-20150630x10q.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000003146', '0000057183'], 'period_ending': '2015-06-30', 'root_form': '10-Q', 'file_num': ['001-16681', '002-38960', '001-01822'], 'display_names': ['LACLEDE GROUP INC  (SR, SR-PA)  (CIK 0001126956)', 'ALABAMA GAS CORP  (CIK 0000003146)', 'LACLEDE GAS CO  (CIK 0000057183)'], 'xsl': None, 'sequence': '1', 'file_date': '2015-08-05', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001126956-15-000070', 'film_num': ['151027756', '151027757', '151027758'], 'biz_locations': ['St Louis, MO', 'Birmingham, AL', 'St Louis, MO'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'AL', 'MO'], 'items': []}, 'sort': [1438732800000]}",2015-08-05,True
47,0001126956-16-000091,https://www.sec.gov/Archives/edgar/data/0000057183/000112695616000091/0001126956-16-000091.txt,https://www.sec.gov/Archives/edgar/data/0000057183/000112695616000091/lgcombined-20151231x10q.htm,,2015-12-31,0000057183,LACLEDE GAS CO  (CIK 0000057183),0000001224_2015-12-31_10-Q_0001126956-16-000091.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2015-12-31_10-Q_0001126956-16-000091.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001126956-16-000091:lgcombined-20151231x10q.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000003146', '0000057183'], 'period_ending': '2015-12-31', 'root_form': '10-Q', 'file_num': ['001-16681', '002-38960', '001-01822'], 'display_names': ['LACLEDE GROUP INC  (SR, SR-PA)  (CIK 0001126956)', 'ALABAMA GAS CORP  (CIK 0000003146)', 'LACLEDE GAS CO  (CIK 0000057183)'], 'xsl': None, 'sequence': '1', 'file_date': '2016-02-03', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001126956-16-000091', 'film_num': ['161383449', '161383450', '161383451'], 'biz_locations': ['St Louis, MO', 'Birmingham, AL', 'St Louis, MO'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'AL', 'MO'], 'items': []}, 'sort': [1454457600000]}",2016-02-03,True
48,0001126956-16-000112,https://www.sec.gov/Archives/edgar/data/0000057183/000112695616000112/0001126956-16-000112.txt,https://www.sec.gov/Archives/edgar/data/0000057183/000112695616000112/lgcombined-20160331x10q.htm,,2016-03-31,0000057183,LACLEDE GAS CO  (CIK 0000057183),0000001224_2016-03-31_10-Q_0001126956-16-000112.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2016-03-31_10-Q_0001126956-16-000112.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001126956-16-000112:lgcombined-20160331x10q.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000003146', '0000057183'], 'period_ending': '2016-03-31', 'root_form': '10-Q', 'file_num': ['001-16681', '002-38960', '001-01822'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'ALABAMA GAS CORP  (CIK 0000003146)', 'LACLEDE GAS CO  (CIK 0000057183)'], 'xsl': None, 'sequence': '1', 'file_date': '2016-05-04', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001126956-16-000112', 'film_num': ['161617734', '161617735', '161617736'], 'biz_locations': ['St Louis, MO', 'Birmingham, AL', 'St Louis, MO'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'AL', 'MO'], 'items': []}, 'sort': [1462320000000]}",2016-05-04,True
49,0001126956-16-000125,https://www.sec.gov/Archives/edgar/data/0000057183/000112695616000125/0001126956-16-000125.txt,https://www.sec.gov/Archives/edgar/data/0000057183/000112695616000125/lgcombined-20160630x10q.htm,,2016-06-30,0000057183,LACLEDE GAS CO  (CIK 0000057183),0000001224_2016-06-30_10-Q_0001126956-16-000125.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2016-06-30_10-Q_0001126956-16-000125.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001126956-16-000125:lgcombined-20160630x10q.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000003146', '0000057183'], 'period_ending': '2016-06-30', 'root_form': '10-Q', 'file_num': ['001-16681', '002-38960', '001-01822'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'ALABAMA GAS CORP  (CIK 0000003146)', 'LACLEDE GAS CO  (CIK 0000057183)'], 'xsl': None, 'sequence': '1', 'file_date': '2016-08-03', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001126956-16-000125', 'film_num': ['161802493', '161802494', '161802495'], 'biz_locations': ['St Louis, MO', 'Birmingham, AL', 'St Louis, MO'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'AL', 'MO'], 'items': []}, 'sort': [1470182400000]}",2016-08-03,True
50,0001126956-17-000011,https://www.sec.gov/Archives/edgar/data/0000057183/000112695617000011/0001126956-17-000011.txt,https://www.sec.gov/Archives/edgar/data/0000057183/000112695617000011/srlgcagc-20161231x10q.htm,,2016-12-31,0000057183,LACLEDE GAS CO  (CIK 0000057183),0000001224_2016-12-31_10-Q_0001126956-17-000011.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2016-12-31_10-Q_0001126956-17-000011.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001126956-17-000011:srlgcagc-20161231x10q.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000003146', '0000057183'], 'period_ending': '2016-12-31', 'root_form': '10-Q', 'file_num': ['001-16681', '002-38960', '001-01822'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'ALABAMA GAS CORP  (CIK 0000003146)', 'LACLEDE GAS CO  (CIK 0000057183)'], 'xsl': None, 'sequence': '1', 'file_date': '2017-02-01', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001126956-17-000011', 'film_num': ['17563407', '17563408', '17563409'], 'biz_locations': ['St Louis, MO', 'Birmingham, AL', 'St Louis, MO'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'AL', 'MO'], 'items': []}, 'sort': [1485907200000]}",2017-02-01,True
51,0001126956-17-000035,https://www.sec.gov/Archives/edgar/data/0000057183/000112695617000035/0001126956-17-000035.txt,https://www.sec.gov/Archives/edgar/data/0000057183/000112695617000035/srlgcagc-20170331x10q.htm,,2017-03-31,0000057183,LACLEDE GAS CO  (CIK 0000057183),0000001224_2017-03-31_10-Q_0001126956-17-000035.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2017-03-31_10-Q_0001126956-17-000035.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001126956-17-000035:srlgcagc-20170331x10q.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000003146', '0000057183'], 'period_ending': '2017-03-31', 'root_form': '10-Q', 'file_num': ['001-16681', '002-38960', '001-01822'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'ALABAMA GAS CORP  (CIK 0000003146)', 'LACLEDE GAS CO  (CIK 0000057183)'], 'xsl': None, 'sequence': '1', 'file_date': '2017-05-03', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001126956-17-000035', 'film_num': ['17807522', '17807523', '17807524'], 'biz_locations': ['St Louis, MO', 'Birmingham, AL', 'St Louis, MO'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'AL', 'MO'], 'items': []}, 'sort': [1493769600000]}",2017-05-03,True
52,0001126956-17-000058,https://www.sec.gov/Archives/edgar/data/0000057183/000112695617000058/0001126956-17-000058.txt,https://www.sec.gov/Archives/edgar/data/0000057183/000112695617000058/srlgcagc-q310q2017.htm,,2017-06-30,0000057183,LACLEDE GAS CO  (CIK 0000057183),0000001224_2017-06-30_10-Q_0001126956-17-000058.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2017-06-30_10-Q_0001126956-17-000058.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001126956-17-000058:srlgcagc-q310q2017.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000003146', '0000057183'], 'period_ending': '2017-06-30', 'root_form': '10-Q', 'file_num': ['001-16681', '002-38960', '001-01822'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'ALABAMA GAS CORP  (CIK 0000003146)', 'LACLEDE GAS CO  (CIK 0000057183)'], 'xsl': None, 'sequence': '1', 'file_date': '2017-08-02', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001126956-17-000058', 'film_num': ['17998669', '17998670', '17998671'], 'biz_locations': ['St Louis, MO', 'Birmingham, AL', 'St Louis, MO'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'AL', 'MO'], 'items': []}, 'sort': [1501632000000]}",2017-08-02,True
53,0001126956-18-000021,https://www.sec.gov/Archives/edgar/data/0000057183/000112695618000021/0001126956-18-000021.txt,https://www.sec.gov/Archives/edgar/data/0000057183/000112695618000021/spireq1201810-qdoc.htm,,2017-12-31,0000057183,SPIRE MISSOURI INC  (CIK 0000057183),0000001224_2017-12-31_10-Q_0001126956-18-000021.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2017-12-31_10-Q_0001126956-18-000021.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001126956-18-000021:spireq1201810-qdoc.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000003146', '0000057183'], 'period_ending': '2017-12-31', 'root_form': '10-Q', 'file_num': ['001-16681', '002-38960', '001-01822'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'SPIRE ALABAMA INC  (CIK 0000003146)', 'SPIRE MISSOURI INC  (CIK 0000057183)'], 'xsl': None, 'sequence': '1', 'file_date': '2018-02-01', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001126956-18-000021', 'film_num': ['18565334', '18565335', '18565336'], 'biz_locations': ['St Louis, MO', 'Birmingham, AL', 'St Louis, MO'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'AL', 'MO'], 'items': []}, 'sort': [1517443200000]}",2018-02-01,True
54,0001126956-18-000028,https://www.sec.gov/Archives/edgar/data/0000057183/000112695618000028/0001126956-18-000028.txt,https://www.sec.gov/Archives/edgar/data/0000057183/000112695618000028/spireq2201810-qdoc.htm,,2018-03-31,0000057183,SPIRE MISSOURI INC  (CIK 0000057183),0000001224_2018-03-31_10-Q_0001126956-18-000028.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2018-03-31_10-Q_0001126956-18-000028.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001126956-18-000028:spireq2201810-qdoc.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000003146', '0000057183'], 'period_ending': '2018-03-31', 'root_form': '10-Q', 'file_num': ['001-16681', '002-38960', '001-01822'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'SPIRE ALABAMA INC  (CIK 0000003146)', 'SPIRE MISSOURI INC  (CIK 0000057183)'], 'xsl': None, 'sequence': '1', 'file_date': '2018-05-02', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001126956-18-000028', 'film_num': ['18798473', '18798474', '18798475'], 'biz_locations': ['St Louis, MO', 'Birmingham, AL', 'St Louis, MO'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'AL', 'MO'], 'items': []}, 'sort': [1525219200000]}",2018-05-02,True
55,0001126956-18-000050,https://www.sec.gov/Archives/edgar/data/0000003146/000112695618000050/0001126956-18-000050.txt,https://www.sec.gov/Archives/edgar/data/0000003146/000112695618000050/spireq3201810-qdoc.htm,,2018-06-30,0000003146,SPIRE ALABAMA INC  (CIK 0000003146),0000001224_2018-06-30_10-Q_0001126956-18-000050.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2018-06-30_10-Q_0001126956-18-000050.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001126956-18-000050:spireq3201810-qdoc.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000057183', '0000003146'], 'period_ending': '2018-06-30', 'root_form': '10-Q', 'file_num': ['001-16681', '001-01822', '002-38960'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'SPIRE MISSOURI INC  (CIK 0000057183)', 'SPIRE ALABAMA INC  (CIK 0000003146)'], 'xsl': None, 'sequence': '1', 'file_date': '2018-08-03', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001126956-18-000050', 'film_num': ['18992734', '18992736', '18992735'], 'biz_locations': ['St Louis, MO', 'St Louis, MO', 'Birmingham, AL'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'MO', 'AL'], 'items': []}, 'sort': [1533254400000]}",2018-08-03,True
56,0001564590-19-002074,https://www.sec.gov/Archives/edgar/data/0000003146/000156459019002074/0001564590-19-002074.txt,https://www.sec.gov/Archives/edgar/data/0000003146/000156459019002074/sr-10q_20181231.htm,,2018-12-31,0000003146,SPIRE ALABAMA INC  (CIK 0000003146),0000001224_2018-12-31_10-Q_0001564590-19-002074.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2018-12-31_10-Q_0001564590-19-002074.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001564590-19-002074:sr-10q_20181231.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000057183', '0000003146'], 'period_ending': '2018-12-31', 'root_form': '10-Q', 'file_num': ['001-16681', '001-01822', '002-38960'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'SPIRE MISSOURI INC  (CIK 0000057183)', 'SPIRE ALABAMA INC  (CIK 0000003146)'], 'xsl': None, 'sequence': '1', 'file_date': '2019-02-06', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001564590-19-002074', 'film_num': ['19570219', '19570217', '19570218'], 'biz_locations': ['St Louis, MO', 'St Louis, MO', 'Birmingham, AL'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'MO', 'AL'], 'items': []}, 'sort': [1549411200000]}",2019-02-06,True
57,0001564590-19-014659,https://www.sec.gov/Archives/edgar/data/0000003146/000156459019014659/0001564590-19-014659.txt,https://www.sec.gov/Archives/edgar/data/0000003146/000156459019014659/sr-10q_20190331.htm,,2019-03-31,0000003146,SPIRE ALABAMA INC  (CIK 0000003146),0000001224_2019-03-31_10-Q_0001564590-19-014659.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2019-03-31_10-Q_0001564590-19-014659.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001564590-19-014659:sr-10q_20190331.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000057183', '0000003146'], 'period_ending': '2019-03-31', 'root_form': '10-Q', 'file_num': ['001-16681', '001-01822', '002-38960'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'SPIRE MISSOURI INC  (CIK 0000057183)', 'SPIRE ALABAMA INC  (CIK 0000003146)'], 'xsl': None, 'sequence': '1', 'file_date': '2019-05-01', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001564590-19-014659', 'film_num': ['19786074', '19786072', '19786073'], 'biz_locations': ['St Louis, MO', 'St Louis, MO', 'Birmingham, AL'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'MO', 'AL'], 'items': []}, 'sort': [1556668800000]}",2019-05-01,True
58,0001564590-19-026773,https://www.sec.gov/Archives/edgar/data/0000003146/000156459019026773/0001564590-19-026773.txt,https://www.sec.gov/Archives/edgar/data/0000003146/000156459019026773/sr-10q_20190630.htm,,2019-06-30,0000003146,SPIRE ALABAMA INC  (CIK 0000003146),0000001224_2019-06-30_10-Q_0001564590-19-026773.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2019-06-30_10-Q_0001564590-19-026773.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001564590-19-026773:sr-10q_20190630.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000057183', '0000003146'], 'period_ending': '2019-06-30', 'root_form': '10-Q', 'file_num': ['001-16681', '001-01822', '002-38960'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'SPIRE MISSOURI INC  (CIK 0000057183)', 'SPIRE ALABAMA INC  (CIK 0000003146)'], 'xsl': None, 'sequence': '1', 'file_date': '2019-07-30', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001564590-19-026773', 'film_num': ['19983623', '19983621', '19983622'], 'biz_locations': ['St Louis, MO', 'St Louis, MO', 'Birmingham, AL'], 'file_type': '10-Q', 'file_description': '10-Q - IXBRL', 'inc_states': ['MO', 'MO', 'AL'], 'items': []}, 'sort': [1564444800000]}",2019-07-30,True
59,0001564590-20-003381,https://www.sec.gov/Archives/edgar/data/0000003146/000156459020003381/0001564590-20-003381.txt,https://www.sec.gov/Archives/edgar/data/0000003146/000156459020003381/sr-10q_20191231.htm,,2019-12-31,0000003146,SPIRE ALABAMA INC  (CIK 0000003146),0000001224_2019-12-31_10-Q_0001564590-20-003381.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2019-12-31_10-Q_0001564590-20-003381.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001564590-20-003381:sr-10q_20191231.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000057183', '0000003146'], 'period_ending': '2019-12-31', 'root_form': '10-Q', 'file_num': ['001-16681', '001-01822', '002-38960'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'SPIRE MISSOURI INC  (CIK 0000057183)', 'SPIRE ALABAMA INC  (CIK 0000003146)'], 'xsl': None, 'sequence': '1', 'file_date': '2020-02-05', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001564590-20-003381', 'film_num': ['20577499', '20577497', '20577498'], 'biz_locations': ['St Louis, MO', 'St Louis, MO', 'Birmingham, AL'], 'file_type': '10-Q', 'file_description': 'Q1 10-Q', 'inc_states': ['MO', 'MO', 'AL'], 'items': []}, 'sort': [1580860800000]}",2020-02-05,True
60,0001564590-20-023293,https://www.sec.gov/Archives/edgar/data/0000003146/000156459020023293/0001564590-20-023293.txt,https://www.sec.gov/Archives/edgar/data/0000003146/000156459020023293/sr-10q_20200331.htm,,2020-03-31,0000003146,SPIRE ALABAMA INC  (CIK 0000003146),0000001224_2020-03-31_10-Q_0001564590-20-023293.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2020-03-31_10-Q_0001564590-20-023293.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001564590-20-023293:sr-10q_20200331.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000057183', '0000003146'], 'period_ending': '2020-03-31', 'root_form': '10-Q', 'file_num': ['001-16681', '001-01822', '002-38960'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'SPIRE MISSOURI INC  (CIK 0000057183)', 'SPIRE ALABAMA INC  (CIK 0000003146)'], 'xsl': None, 'sequence': '1', 'file_date': '2020-05-08', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001564590-20-023293', 'film_num': ['20859117', '20859119', '20859118'], 'biz_locations': ['St Louis, MO', 'St Louis, MO', 'Birmingham, AL'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'MO', 'AL'], 'items': []}, 'sort': [1588896000000]}",2020-05-08,True
61,0001564590-20-036689,https://www.sec.gov/Archives/edgar/data/0000003146/000156459020036689/0001564590-20-036689.txt,https://www.sec.gov/Archives/edgar/data/0000003146/000156459020036689/sr-10q_20200630.htm,,2020-06-30,0000003146,SPIRE ALABAMA INC  (CIK 0000003146),0000001224_2020-06-30_10-Q_0001564590-20-036689.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2020-06-30_10-Q_0001564590-20-036689.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001564590-20-036689:sr-10q_20200630.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000057183', '0000003146'], 'period_ending': '2020-06-30', 'root_form': '10-Q', 'file_num': ['001-16681', '001-01822', '002-38960'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'SPIRE MISSOURI INC  (CIK 0000057183)', 'SPIRE ALABAMA INC  (CIK 0000003146)'], 'xsl': None, 'sequence': '1', 'file_date': '2020-08-05', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001564590-20-036689', 'film_num': ['201076850', '201076848', '201076849'], 'biz_locations': ['St Louis, MO', 'St Louis, MO', 'Birmingham, AL'], 'file_type': '10-Q', 'file_description': '10-Q Q3 2020', 'inc_states': ['MO', 'MO', 'AL'], 'items': []}, 'sort': [1596585600000]}",2020-08-05,True
62,0001564590-21-004212,https://www.sec.gov/Archives/edgar/data/0000003146/000156459021004212/0001564590-21-004212.txt,https://www.sec.gov/Archives/edgar/data/0000003146/000156459021004212/sr-10q_20201231.htm,,2020-12-31,0000003146,SPIRE ALABAMA INC  (CIK 0000003146),0000001224_2020-12-31_10-Q_0001564590-21-004212.html,C:\Users\User\OneDrive\Desktop\Code\msba_edgar\scraper\sec-edgar-filings\0000001224_2020-12-31_10-Q_0001564590-21-004212.html,10-Q,0000001224,,"{'_index': 'edgar_file', '_type': '_doc', '_id': '0001564590-21-004212:sr-10q_20201231.htm', '_score': None, '_source': {'ciks': ['0001126956', '0000057183', '0000003146'], 'period_ending': '2020-12-31', 'root_form': '10-Q', 'file_num': ['001-16681', '001-01822', '002-38960'], 'display_names': ['SPIRE INC  (SR, SR-PA)  (CIK 0001126956)', 'SPIRE MISSOURI INC  (CIK 0000057183)', 'SPIRE ALABAMA INC  (CIK 0000003146)'], 'xsl': None, 'sequence': '1', 'file_date': '2021-02-04', 'biz_states': ['MO', 'AL'], 'sics': ['4924', '4924', '4924'], 'form': '10-Q', 'adsh': '0001564590-21-004212', 'film_num': ['21589446', '21589444', '21589445'], 'biz_locations': ['St Louis, MO', 'St Louis, MO', 'Birmingham, AL'], 'file_type': '10-Q', 'file_description': '10-Q', 'inc_states': ['MO', 'MO', 'AL'], 'items': []}, 'sort': [1612396800000]}",2021-02-04,True
